dataset,dataset_length,base,base sent,base recv,defended,defended sent,defended recv,missing,missing sent,missing recv,load,load sent,load recv,delay,time base,time defended,rf,df
/mnt/ramdisk/def-base-c7/limit-0.2,20000,30.0000,12.2117,17.7884,262.0812,104.3410,157.7402,0.0000,0.0000,0.0000,7.7360,7.5444,7.8676,0.1014,18.2226,20.0701,0.8300,0.6737
/mnt/ramdisk/def-base-c7/limit-0.1,20000,30.0000,12.2117,17.7884,163.2851,68.0609,95.2242,0.0000,0.0000,0.0000,4.4428,4.5734,4.3532,0.0507,18.2226,19.1464,0.9110,0.7608
/mnt/ramdisk/def-base-c8/limit-0.3,20000,30.0000,12.2117,17.7884,351.2506,135.7578,215.4928,0.0000,0.0000,0.0000,10.7084,10.1171,11.1143,0.1699,18.2226,21.3178,0.7873,0.6713
/mnt/ramdisk/def-base-c8/limit-0.2,20000,30.0000,12.2117,17.7884,260.9269,103.3498,157.5771,0.0000,0.0000,0.0000,7.6976,7.4632,7.8584,0.1007,18.2226,20.0576,0.8425,0.6970
/mnt/ramdisk/def-base-c8/limit-0.1,20000,30.0000,12.2117,17.7884,162.9490,67.8832,95.0658,0.0000,0.0000,0.0000,4.4316,4.5589,4.3443,0.0507,18.2226,19.1458,0.9077,0.7648
/mnt/ramdisk/def-base-c9/limit-0.3,20000,30.0000,12.2117,17.7884,350.5166,134.9947,215.5219,0.0000,0.0000,0.0000,10.6839,10.0546,11.1159,0.1694,18.2226,21.3092,0.8057,0.6615
/mnt/ramdisk/def-base-c9/limit-0.2,20000,30.0000,12.2117,17.7884,260.5014,102.7392,157.7622,0.0000,0.0000,0.0000,7.6834,7.4132,7.8688,0.0989,18.2226,20.0250,0.8213,0.7053
/mnt/ramdisk/def-base-c9/limit-0.1,20000,30.0000,12.2117,17.7884,162.7462,67.5893,95.1569,0.0000,0.0000,0.0000,4.4249,4.5348,4.3494,0.0506,18.2226,19.1447,0.9120,0.7690
/mnt/ramdisk/def-base-c10/limit-0.3,20000,30.0000,12.2117,17.7884,347.8940,132.6918,215.2023,0.0000,0.0000,0.0000,10.5965,9.8660,11.0979,0.1688,18.2226,21.2987,0.8125,0.6623
/mnt/ramdisk/def-base-c10/limit-0.2,20000,30.0000,12.2117,17.7884,259.5118,102.1775,157.3343,0.0000,0.0000,0.0000,7.6504,7.3672,7.8448,0.1011,18.2226,20.0655,0.8525,0.6935
/mnt/ramdisk/def-base-c10/limit-0.1,20000,30.0000,12.2117,17.7884,162.4737,67.2720,95.2018,0.0000,0.0000,0.0000,4.4158,4.5088,4.3519,0.0510,18.2226,19.1516,0.9085,0.7675
/mnt/ramdisk/def-base/limit-1,20000,30.0000,12.2117,17.7884,593.0681,181.3511,411.7170,0.0000,0.0000,0.0000,18.7689,13.8507,22.1453,0.7101,18.2226,31.1624,0.7372,0.6577
/mnt/ramdisk/def-base/limit-0.75,20000,30.0000,12.2117,17.7884,465.0539,142.3664,322.6876,0.0000,0.0000,0.0000,14.5018,10.6582,17.1404,0.4421,18.2226,26.2781,0.7628,0.6548
/mnt/ramdisk/def-base/limit-0.5,20000,30.0000,12.2117,17.7884,342.8911,109.1574,233.7336,0.0000,0.0000,0.0000,10.4297,7.9388,12.1397,0.2387,18.2226,22.5719,0.8253,0.6630
/mnt/ramdisk/def-base/limit-0.3,20000,30.0000,12.2117,17.7884,240.6220,79.9146,160.7074,0.0000,0.0000,0.0000,7.0207,5.5441,8.0344,0.1161,18.2226,20.3387,0.8775,0.6923
/mnt/ramdisk/def-base/limit-0.2,20000,30.0000,12.2117,17.7884,186.8709,64.3761,122.4948,0.0000,0.0000,0.0000,5.2290,4.2717,5.8862,0.0698,18.2226,19.4950,0.9032,0.7157
/mnt/ramdisk/def-base/limit-0.1,20000,30.0000,12.2117,17.7884,127.4430,47.1311,80.3119,0.0000,0.0000,0.0000,3.2481,2.8595,3.5149,0.0356,18.2226,18.8714,0.9187,0.7880
/mnt/ramdisk/def-base-c1/limit-0.05,20000,30.0000,12.2117,17.7884,100.6558,42.9876,57.6682,0.0000,0.0000,0.0000,2.3552,2.5202,2.2419,0.0296,18.2226,18.7616,0.9607,0.8772
/mnt/ramdisk/def-base-c2/limit-0.05,20000,30.0000,12.2117,17.7884,104.3011,45.3387,58.9624,0.0000,0.0000,0.0000,2.4767,2.7127,2.3147,0.0321,18.2226,18.8081,0.9565,0.8645
/mnt/ramdisk/def-base-c3/limit-0.05,20000,30.0000,12.2117,17.7884,104.8329,45.7580,59.0750,0.0000,0.0000,0.0000,2.4944,2.7471,2.3210,0.0327,18.2226,18.8188,0.9565,0.8662
/mnt/ramdisk/def-base-c4/limit-0.05,20000,30.0000,12.2117,17.7884,104.8993,45.7615,59.1379,0.0000,0.0000,0.0000,2.4966,2.7474,2.3245,0.0329,18.2226,18.8222,0.9520,0.8760
/mnt/ramdisk/def-base-c5/limit-0.05,20000,30.0000,12.2117,17.7884,104.8756,45.8368,59.0388,0.0000,0.0000,0.0000,2.4959,2.7535,2.3190,0.0328,18.2226,18.8197,0.9630,0.8700
/mnt/ramdisk/def-base-c6/limit-0.05,20000,30.0000,12.2117,17.7884,104.5739,45.5598,59.0142,0.0000,0.0000,0.0000,2.4858,2.7308,2.3176,0.0331,18.2226,18.8253,0.9587,0.8782
/mnt/ramdisk/def-base-c7/limit-0.05,20000,30.0000,12.2117,17.7884,104.6101,45.5699,59.0402,0.0000,0.0000,0.0000,2.4870,2.7317,2.3190,0.0331,18.2226,18.8265,0.9650,0.8768
/mnt/ramdisk/def-base-c8/limit-0.05,20000,30.0000,12.2117,17.7884,104.5654,45.5045,59.0609,0.0000,0.0000,0.0000,2.4855,2.7263,2.3202,0.0329,18.2226,18.8213,0.9610,0.8665
/mnt/ramdisk/def-base-c9/limit-0.05,20000,30.0000,12.2117,17.7884,104.3470,45.2882,59.0588,0.0000,0.0000,0.0000,2.4782,2.7086,2.3201,0.0326,18.2226,18.8174,0.9643,0.8710
/mnt/ramdisk/def-base-c10/limit-0.05,20000,30.0000,12.2117,17.7884,104.2330,45.1895,59.0436,0.0000,0.0000,0.0000,2.4744,2.7005,2.3192,0.0330,18.2226,18.8243,0.9637,0.8640
